id,url_id,user_id,event_type,timestamp,details
216,216,325,created,2025-10-26 08:39:31,"{""short_code"":""uD1Owr"",""original_url"":""https://example.com/proud/zenith/216""}"
217,217,9,created,2026-01-16 13:57:05,"{""short_code"":""L5Dtjf"",""original_url"":""https://seeded.app/silver/island/217""}"
218,218,348,created,2025-07-28 21:16:26,"{""short_code"":""UW9YcN"",""original_url"":""https://hackstack.io/calm/signal/218""}"
219,219,30,created,2025-02-25 16:42:36,"{""short_code"":""ShPl9p"",""original_url"":""https://seeded.app/forest/field/219""}"
220,220,242,created,2025-08-05 10:21:36,"{""short_code"":""Rgh5dA"",""original_url"":""https://example.com/clear/lagoon/220""}"
221,221,375,created,2025-10-02 10:43:31,"{""short_code"":""A7Nesa"",""original_url"":""https://seeded.app/urban/window/221""}"
222,222,123,created,2026-01-07 09:16:45,"{""short_code"":""kMpjMx"",""original_url"":""https://relay.cloud/forest/island/222""}"
223,223,354,created,2025-08-19 05:06:50,"{""short_code"":""uAyAUE"",""original_url"":""https://seeded.app/harbor/island/223""}"
224,224,106,created,2025-07-08 23:15:53,"{""short_code"":""VemYmp"",""original_url"":""https://acme.dev/young/kernel/224""}"
225,225,367,created,2025-11-28 10:00:44,"{""short_code"":""nsPEUn"",""original_url"":""https://relay.cloud/young/zenith/225""}"
226,226,209,created,2025-08-27 06:50:21,"{""short_code"":""VrUh7i"",""original_url"":""https://example.com/amber/zenith/226""}"
227,227,331,created,2025-08-21 05:22:41,"{""short_code"":""Dlvgyy"",""original_url"":""https://seeded.app/lively/island/227""}"
228,228,204,created,2025-12-27 01:50:52,"{""short_code"":""clGhZT"",""original_url"":""https://relay.cloud/quiet/network/228""}"
229,229,74,created,2025-01-04 12:44:18,"{""short_code"":""CVJD6a"",""original_url"":""https://acme.dev/brisk/signal/229""}"
230,230,283,created,2026-02-15 02:23:24,"{""short_code"":""Y0OLaJ"",""original_url"":""https://example.com/cobalt/uplink/230""}"
231,231,254,created,2025-10-02 06:38:54,"{""short_code"":""oGWMqg"",""original_url"":""https://seeded.app/quiet/signal/231""}"
232,232,155,created,2025-12-08 19:23:53,"{""short_code"":""yq8Sd8"",""original_url"":""https://example.com/young/journey/232""}"
233,233,15,created,2025-01-26 01:00:13,"{""short_code"":""MaEkEF"",""original_url"":""https://hackstack.io/quiet/delta/233""}"
234,234,224,created,2025-02-05 18:44:23,"{""short_code"":""NWF4hI"",""original_url"":""https://seeded.app/brisk/anchor/234""}"
235,235,149,created,2025-09-12 18:38:47,"{""short_code"":""P2p4hb"",""original_url"":""https://opswise.net/urban/engine/235""}"
236,236,400,created,2025-12-19 15:09:39,"{""short_code"":""BZWcKI"",""original_url"":""https://acme.dev/jade/yard/236""}"
237,237,146,created,2025-03-01 04:15:41,"{""short_code"":""y6NOkm"",""original_url"":""https://relay.cloud/keen/network/237""}"
238,238,160,created,2026-01-12 23:25:59,"{""short_code"":""ntJAvk"",""original_url"":""https://example.com/amber/valley/238""}"
239,239,78,created,2025-04-17 12:30:31,"{""short_code"":""tLpVoY"",""original_url"":""https://acme.dev/jade/harvest/239""}"
240,240,163,created,2025-02-05 03:56:08,"{""short_code"":""c8y00R"",""original_url"":""https://opswise.net/silver/signal/240""}"
241,241,232,created,2025-10-19 01:36:40,"{""short_code"":""SBA1fn"",""original_url"":""https://hackstack.io/urban/lagoon/241""}"
242,242,186,created,2025-09-11 09:46:51,"{""short_code"":""fH2EIu"",""original_url"":""https://example.com/urban/trail/242""}"
243,243,78,created,2025-11-16 16:25:40,"{""short_code"":""qZqvlc"",""original_url"":""https://acme.dev/harbor/signal/243""}"
244,244,311,created,2025-03-24 13:36:57,"{""short_code"":""wbU2Ug"",""original_url"":""https://example.com/forest/garden/244""}"
245,245,66,created,2025-08-09 14:17:16,"{""short_code"":""lbyj73"",""original_url"":""https://opswise.net/dawn/delta/245""}"
246,246,5,created,2026-01-01 17:04:09,"{""short_code"":""qlcZ5b"",""original_url"":""https://example.com/cobalt/zenith/246""}"
247,247,192,created,2025-09-09 09:06:52,"{""short_code"":""pmkBAD"",""original_url"":""https://example.com/brisk/window/247""}"
248,248,265,created,2025-08-29 06:34:56,"{""short_code"":""LYveEv"",""original_url"":""https://opswise.net/proud/field/248""}"
249,249,96,created,2025-09-05 04:59:23,"{""short_code"":""SoPPj4"",""original_url"":""https://opswise.net/quiet/meadow/249""}"
250,250,249,created,2025-07-22 03:55:51,"{""short_code"":""slD2jr"",""original_url"":""https://example.com/calm/signal/250""}"
251,251,184,created,2025-01-29 22:50:27,"{""short_code"":""6fedtz"",""original_url"":""https://relay.cloud/young/pioneer/251""}"
252,252,167,created,2025-06-28 05:39:53,"{""short_code"":""Pj97de"",""original_url"":""https://opswise.net/vivid/beacon/252""}"
253,253,133,created,2025-08-23 23:00:14,"{""short_code"":""t4kQiL"",""original_url"":""https://acme.dev/silver/meadow/253""}"
254,254,40,created,2025-03-26 21:47:22,"{""short_code"":""D7ZfWl"",""original_url"":""https://acme.dev/gold/window/254""}"
255,255,142,created,2025-07-09 04:05:56,"{""short_code"":""QX6BSt"",""original_url"":""https://acme.dev/vivid/meadow/255""}"
256,256,353,created,2025-10-09 18:15:10,"{""short_code"":""7wujSc"",""original_url"":""https://seeded.app/mellow/canyon/256""}"
257,257,236,created,2025-01-21 23:13:15,"{""short_code"":""Bro7cG"",""original_url"":""https://seeded.app/tidy/uplink/257""}"
258,258,59,created,2025-02-22 00:27:27,"{""short_code"":""yoDlgs"",""original_url"":""https://seeded.app/quiet/kernel/258""}"
259,259,313,created,2025-09-10 02:43:43,"{""short_code"":""f0iebV"",""original_url"":""https://example.com/forest/quartz/259""}"
260,260,344,created,2025-07-28 19:38:26,"{""short_code"":""MU6eJw"",""original_url"":""https://hackstack.io/calm/journey/260""}"
261,261,137,created,2025-10-23 01:42:22,"{""short_code"":""n6Y8xD"",""original_url"":""https://opswise.net/amber/quartz/261""}"
262,262,319,created,2025-02-26 16:44:10,"{""short_code"":""ddPm3Y"",""original_url"":""https://seeded.app/urban/yard/262""}"
263,263,14,created,2025-05-15 11:05:23,"{""short_code"":""LC65RZ"",""original_url"":""https://example.com/gold/canyon/263""}"
264,264,53,created,2025-01-16 17:47:16,"{""short_code"":""TSzOnx"",""original_url"":""https://relay.cloud/calm/kernel/264""}"
265,265,352,created,2025-04-03 05:08:53,"{""short_code"":""TZM88w"",""original_url"":""https://opswise.net/forest/river/265""}"
266,266,192,created,2025-12-12 22:44:27,"{""short_code"":""OUw14n"",""original_url"":""https://seeded.app/calm/engine/266""}"
267,267,177,created,2025-01-12 22:50:35,"{""short_code"":""8S3Jl1"",""original_url"":""https://example.com/mellow/network/267""}"
268,268,81,created,2025-10-03 21:45:48,"{""short_code"":""An1mED"",""original_url"":""https://hackstack.io/mellow/island/268""}"
269,269,279,created,2025-05-28 06:48:39,"{""short_code"":""kyQxFO"",""original_url"":""https://acme.dev/forest/valley/269""}"
270,270,397,created,2026-01-03 06:08:31,"{""short_code"":""SwJkMj"",""original_url"":""https://opswise.net/rapid/river/270""}"
271,271,294,created,2025-12-25 14:27:08,"{""short_code"":""NaAxe3"",""original_url"":""https://acme.dev/gold/kernel/271""}"
272,272,228,created,2025-11-30 05:45:48,"{""short_code"":""Coml3C"",""original_url"":""https://relay.cloud/ivory/window/272""}"
273,273,184,created,2025-08-24 08:28:17,"{""short_code"":""E8e9TL"",""original_url"":""https://acme.dev/brisk/valley/273""}"
274,274,194,created,2026-01-18 11:21:54,"{""short_code"":""wmyae0"",""original_url"":""https://opswise.net/gold/field/274""}"
275,275,354,created,2025-12-18 14:52:45,"{""short_code"":""FpwozT"",""original_url"":""https://relay.cloud/rapid/engine/275""}"
276,276,259,created,2025-07-18 23:53:12,"{""short_code"":""6yE0y9"",""original_url"":""https://seeded.app/dawn/window/276""}"
277,277,326,created,2025-05-14 03:43:45,"{""short_code"":""fZpH4p"",""original_url"":""https://acme.dev/keen/river/277""}"
278,278,148,created,2026-01-14 02:05:39,"{""short_code"":""kMAuxl"",""original_url"":""https://acme.dev/forest/harvest/278""}"
279,279,61,created,2025-12-23 17:53:57,"{""short_code"":""9RoNA9"",""original_url"":""https://relay.cloud/gold/lagoon/279""}"
280,280,62,created,2026-02-12 21:18:24,"{""short_code"":""YUrSev"",""original_url"":""https://seeded.app/keen/quartz/280""}"
281,281,194,created,2025-02-26 21:43:56,"{""short_code"":""9jueDA"",""original_url"":""https://opswise.net/navy/orbit/281""}"
282,282,8,created,2025-01-20 17:49:33,"{""short_code"":""pDTPl3"",""original_url"":""https://acme.dev/harbor/network/282""}"
283,283,318,created,2026-01-06 22:00:26,"{""short_code"":""BeKpwg"",""original_url"":""https://seeded.app/navy/orbit/283""}"
284,284,224,created,2026-02-15 11:07:00,"{""short_code"":""Je0HLs"",""original_url"":""https://seeded.app/cobalt/valley/284""}"
285,285,354,created,2025-03-05 06:39:34,"{""short_code"":""PkHOSq"",""original_url"":""https://hackstack.io/forest/delta/285""}"
286,286,147,created,2025-01-13 01:15:47,"{""short_code"":""0zBytS"",""original_url"":""https://seeded.app/tidy/trail/286""}"
287,287,109,created,2026-02-05 14:01:45,"{""short_code"":""O1S2sX"",""original_url"":""https://example.com/forest/orbit/287""}"
288,288,85,created,2026-01-31 19:56:52,"{""short_code"":""4xSoT4"",""original_url"":""https://relay.cloud/warm/island/288""}"
289,289,301,created,2025-02-12 18:34:19,"{""short_code"":""4q0Gzi"",""original_url"":""https://opswise.net/tidy/zenith/289""}"
290,290,281,created,2025-11-28 09:36:02,"{""short_code"":""yR983c"",""original_url"":""https://relay.cloud/tidy/harvest/290""}"
291,291,22,created,2025-08-18 05:10:45,"{""short_code"":""7v520f"",""original_url"":""https://hackstack.io/dawn/zenith/291""}"
292,292,88,created,2025-12-27 02:16:43,"{""short_code"":""mwPcgS"",""original_url"":""https://opswise.net/clear/beacon/292""}"
293,293,59,created,2025-11-25 18:20:04,"{""short_code"":""fTl4GA"",""original_url"":""https://opswise.net/cobalt/signal/293""}"
294,294,57,created,2025-04-07 20:40:06,"{""short_code"":""Mtsa4d"",""original_url"":""https://opswise.net/calm/network/294""}"
295,295,240,created,2025-12-16 07:44:47,"{""short_code"":""YPWqYf"",""original_url"":""https://relay.cloud/tidy/kernel/295""}"
296,296,11,created,2025-11-02 17:04:29,"{""short_code"":""hcm8I4"",""original_url"":""https://relay.cloud/silver/field/296""}"
297,297,244,created,2025-07-14 19:48:03,"{""short_code"":""rebhIZ"",""original_url"":""https://relay.cloud/cobalt/beacon/297""}"
298,298,345,created,2025-07-24 16:37:24,"{""short_code"":""XgeMGa"",""original_url"":""https://relay.cloud/opal/yard/298""}"
299,299,299,created,2025-02-01 21:33:55,"{""short_code"":""YVngez"",""original_url"":""https://example.com/dawn/network/299""}"
300,300,333,created,2025-07-16 20:05:30,"{""short_code"":""cquz8w"",""original_url"":""https://hackstack.io/quiet/canyon/300""}"
301,301,37,created,2025-02-17 07:26:10,"{""short_code"":""i31EvB"",""original_url"":""https://example.com/brisk/network/301""}"
302,302,127,created,2025-12-23 03:11:00,"{""short_code"":""8PHa8a"",""original_url"":""https://acme.dev/amber/kernel/302""}"
303,303,31,created,2025-05-04 07:11:02,"{""short_code"":""7rNfg9"",""original_url"":""https://seeded.app/opal/network/303""}"
304,304,81,created,2025-06-01 06:02:38,"{""short_code"":""gwLQH3"",""original_url"":""https://opswise.net/navy/window/304""}"
305,305,12,created,2025-09-19 00:35:47,"{""short_code"":""Zw35Bi"",""original_url"":""https://example.com/calm/canyon/305""}"
306,306,309,created,2025-03-11 11:07:37,"{""short_code"":""6pEroC"",""original_url"":""https://seeded.app/warm/orbit/306""}"
307,307,32,created,2025-06-20 09:14:48,"{""short_code"":""3oEDZe"",""original_url"":""https://hackstack.io/silver/journey/307""}"
308,308,133,created,2025-06-14 17:46:33,"{""short_code"":""2IbU69"",""original_url"":""https://relay.cloud/dawn/journey/308""}"
309,309,277,created,2025-06-08 14:18:37,"{""short_code"":""jVQEBM"",""original_url"":""https://example.com/amber/quartz/309""}"
310,310,188,created,2025-08-01 23:00:35,"{""short_code"":""xM9LJY"",""original_url"":""https://relay.cloud/cobalt/zenith/310""}"
311,311,32,created,2026-01-22 05:19:50,"{""short_code"":""UdMpcc"",""original_url"":""https://example.com/keen/anchor/311""}"
312,312,324,created,2025-07-12 22:37:30,"{""short_code"":""Rcee7d"",""original_url"":""https://acme.dev/forest/lagoon/312""}"
313,313,393,created,2025-11-26 22:54:34,"{""short_code"":""X5emJ2"",""original_url"":""https://relay.cloud/forest/uplink/313""}"
314,314,7,created,2025-05-15 18:06:00,"{""short_code"":""xF7252"",""original_url"":""https://relay.cloud/brisk/yard/314""}"
315,315,265,created,2025-09-24 11:04:47,"{""short_code"":""f5f8o4"",""original_url"":""https://seeded.app/silver/engine/315""}"
316,316,255,created,2025-04-19 08:45:51,"{""short_code"":""fHJQ2t"",""original_url"":""https://relay.cloud/proud/kernel/316""}"
317,317,61,created,2025-01-10 13:25:32,"{""short_code"":""5X0CrG"",""original_url"":""https://acme.dev/warm/trail/317""}"
318,318,14,created,2025-03-16 14:09:00,"{""short_code"":""OQtgO8"",""original_url"":""https://opswise.net/silver/uplink/318""}"
319,319,340,created,2025-04-12 05:37:36,"{""short_code"":""sq9kEl"",""original_url"":""https://seeded.app/young/lagoon/319""}"
320,320,135,created,2025-09-27 09:57:07,"{""short_code"":""LosdKJ"",""original_url"":""https://opswise.net/keen/engine/320""}"
321,321,330,created,2025-08-03 16:57:31,"{""short_code"":""V5XLZo"",""original_url"":""https://relay.cloud/silver/anchor/321""}"
322,322,287,created,2025-06-13 19:47:51,"{""short_code"":""bXk1K3"",""original_url"":""https://seeded.app/brisk/valley/322""}"
323,323,75,created,2025-07-19 07:01:14,"{""short_code"":""GlBUnf"",""original_url"":""https://seeded.app/vivid/zenith/323""}"
324,324,108,created,2025-11-29 05:33:33,"{""short_code"":""VdnEaS"",""original_url"":""https://seeded.app/silver/engine/324""}"
325,325,215,created,2025-01-16 11:52:45,"{""short_code"":""xrMXX9"",""original_url"":""https://relay.cloud/keen/garden/325""}"
326,326,70,created,2026-01-10 17:32:20,"{""short_code"":""Oa2g1t"",""original_url"":""https://acme.dev/keen/uplink/326""}"
327,327,346,created,2025-01-24 12:34:48,"{""short_code"":""loQQuL"",""original_url"":""https://acme.dev/quiet/meadow/327""}"
328,328,182,created,2025-11-30 06:13:04,"{""short_code"":""zmb6SJ"",""original_url"":""https://opswise.net/ivory/island/328""}"
329,329,49,created,2026-02-03 14:20:07,"{""short_code"":""7qUPW5"",""original_url"":""https://seeded.app/keen/window/329""}"
330,330,148,created,2025-08-11 19:23:23,"{""short_code"":""gnIQgT"",""original_url"":""https://hackstack.io/calm/canyon/330""}"
331,331,374,created,2025-04-03 20:38:21,"{""short_code"":""VEE94J"",""original_url"":""https://hackstack.io/calm/canyon/331""}"
332,332,312,created,2025-04-17 18:56:59,"{""short_code"":""C9bd0I"",""original_url"":""https://opswise.net/opal/trail/332""}"
333,333,45,created,2026-02-16 14:46:21,"{""short_code"":""uyxveQ"",""original_url"":""https://acme.dev/mellow/quartz/333""}"
334,334,22,created,2025-03-03 02:48:38,"{""short_code"":""OtwFE7"",""original_url"":""https://example.com/dawn/valley/334""}"
335,335,308,created,2025-02-24 08:09:59,"{""short_code"":""j7Lxc1"",""original_url"":""https://hackstack.io/amber/yard/335""}"
336,336,209,created,2025-08-22 09:58:06,"{""short_code"":""bjKApq"",""original_url"":""https://seeded.app/calm/yard/336""}"
337,337,70,created,2025-09-19 20:47:07,"{""short_code"":""DhcRCO"",""original_url"":""https://acme.dev/harbor/uplink/337""}"
338,338,93,created,2025-10-25 08:56:17,"{""short_code"":""dKftJm"",""original_url"":""https://hackstack.io/harbor/harvest/338""}"
339,339,341,created,2025-04-17 03:08:40,"{""short_code"":""Qp8ERg"",""original_url"":""https://relay.cloud/opal/yard/339""}"
340,340,11,created,2025-08-14 08:02:28,"{""short_code"":""EQqGbV"",""original_url"":""https://acme.dev/forest/harvest/340""}"
341,341,190,created,2025-02-17 13:04:56,"{""short_code"":""Sz0s7S"",""original_url"":""https://hackstack.io/clear/canyon/341""}"
342,342,197,created,2025-01-03 21:46:42,"{""short_code"":""dALwuJ"",""original_url"":""https://seeded.app/ember/uplink/342""}"
343,343,341,created,2025-10-27 14:35:35,"{""short_code"":""SicIJC"",""original_url"":""https://relay.cloud/opal/orbit/343""}"
344,344,248,created,2026-01-28 00:50:41,"{""short_code"":""6qMsEC"",""original_url"":""https://opswise.net/brisk/network/344""}"
345,345,289,created,2025-05-13 05:30:19,"{""short_code"":""Fk9iAr"",""original_url"":""https://opswise.net/urban/garden/345""}"
346,346,279,created,2025-10-11 01:40:16,"{""short_code"":""qmw7N5"",""original_url"":""https://opswise.net/keen/delta/346""}"
347,347,310,created,2025-09-12 09:30:53,"{""short_code"":""g7xUHi"",""original_url"":""https://example.com/navy/lagoon/347""}"
348,348,170,created,2026-01-31 22:43:54,"{""short_code"":""pwCDSx"",""original_url"":""https://example.com/lively/engine/348""}"
349,349,251,created,2025-08-31 14:32:00,"{""short_code"":""mmtBEX"",""original_url"":""https://hackstack.io/calm/quartz/349""}"
350,350,235,created,2025-05-12 23:05:58,"{""short_code"":""LJqLHu"",""original_url"":""https://acme.dev/proud/garden/350""}"
351,351,314,created,2025-03-26 16:22:44,"{""short_code"":""smWh8i"",""original_url"":""https://relay.cloud/calm/island/351""}"
352,352,392,created,2025-04-30 02:51:18,"{""short_code"":""nOes9e"",""original_url"":""https://seeded.app/jade/anchor/352""}"
353,353,207,created,2025-04-10 02:31:04,"{""short_code"":""rxrUc4"",""original_url"":""https://relay.cloud/ivory/yard/353""}"
354,354,161,created,2025-12-24 00:55:35,"{""short_code"":""ydHeyP"",""original_url"":""https://hackstack.io/amber/pioneer/354""}"
355,355,195,created,2025-07-14 04:01:38,"{""short_code"":""tJVaHI"",""original_url"":""https://acme.dev/vivid/window/355""}"
356,356,313,created,2025-08-29 14:57:37,"{""short_code"":""Zwr6xv"",""original_url"":""https://hackstack.io/amber/engine/356""}"
357,357,78,created,2025-05-24 16:27:40,"{""short_code"":""Ys79PU"",""original_url"":""https://relay.cloud/warm/signal/357""}"
